state_code,municipality_code,risk_prediction
1,1,87.89869336482289
1,2,0.3969777346129604
1,3,1.2394755999720304
1,4,1.2613828219415055
1,5,0.828974861661159
1,6,1.7470825421650042
1,7,-0.03412739879799202
1,8,0.293045215455229
1,9,1.004781889923152
1,10,0.7792702229881957
1,11,1.60879863579025
2,1,24.69158806581973
2,2,99.30498388984239
2,3,1.7877422670559895
2,4,51.2997875515393
2,5,2.5508979005028154
3,1,-0.43750953385019903
3,2,-1.6561003735928994
3,3,10.105915164214696
3,8,1.627484049234885
3,9,0.43650502523797047
3,999,0.7748344903258988
4,1,-1.1847896198309524
4,2,-8.529506029930394
4,3,0.4504741440267971
4,4,-0.3990445246784149
4,5,0.736811681127588
4,6,0.06419754036039012
4,7,0.5763987942672852
4,8,0.6064272091260909
4,9,-0.008453781912118407
4,10,0.3682578704452133
4,11,0.13688962430763726
5,1,0.47738655017513293
5,2,11.642162910798795
5,3,1.5443891877665354
5,4,0.5062996160636621
5,5,0.9213138459348105
5,6,0.08635214955665833
5,7,0.5093144414452601
5,8,0.8362949966797426
5,9,0.3028385268102401
5,10,7.539147136620434
5,11,0.6761725891455188
5,12,0.7250292105376214
5,13,0.5963517153374861
5,14,0.8921858502799129
5,15,0.8757410596268811
5,16,0.8852804545191372
5,17,2.7315648870087306
5,18,-1.087391668191073
5,19,0.5247787958476704
5,20,3.837211699566979
5,21,0.16772337190570974
5,22,0.1354570617414509
5,23,0.7896251994012594
5,24,-0.116366176823124
5,25,3.2333515341162933
5,26,0.5207275369563045
5,27,1.2989415184242616
5,28,0.5689178246924472
5,29,0.5189213020132779
5,30,137.81129044038687
5,31,0.050815194200044544
5,32,-0.2886274084755554
5,33,-1.4955672109281213
5,34,0.6816928133560967
5,35,131.1995618372354
5,36,1.425421438887412
5,37,0.8064265341987341
5,38,0.22304344433277723
6,1,0.6554037982844088
6,2,9.357498709698321
6,3,0.3400706443135329
6,4,1.8154080230251697
6,5,-0.2829804983503293
6,6,0.8220049059020752
6,7,4.946735540554263
6,8,0.7016241478069024
6,9,2.0460219518482026
6,10,4.428775885033819
7,1,0.5398868007672962
7,2,0.6186837382842184
7,3,0.892807256620033
7,4,0.36038665700528194
7,5,0.2856218395813203
7,6,0.5219824038344457
7,7,0.5318936684209116
7,8,1.029863864477018
7,9,0.19986788707883626
7,10,0.8089920082007432
7,11,1.154208191803424
7,12,0.6077060939576215
7,13,0.42897762160897956
7,14,0.5454242461482096
7,15,-0.8082834395546231
7,16,0.29747618057918007
7,17,0.4229111623326483
7,18,0.6665318873519823
7,19,-1.2054001730652595
7,20,1.2605569359042372
7,21,0.7813758945976979
7,22,0.47292416265482
7,23,-0.730108153994851
7,24,0.33939993528228435
7,25,0.7846134050456797
7,26,0.38032632865816396
7,27,-0.35619413339623685
7,28,0.7211407783112876
7,29,0.6931565531712336
7,30,0.4675376493629042
7,31,-1.0323790885368438
7,32,0.44979438513898534
7,33,0.6885639636094092
7,34,0.1494644179042157
7,35,1.3272249293039002
7,36,0.7028382586200235
7,37,0.25193548949635103
7,38,0.16060976103711386
7,39,0.5272188372776876
7,40,-0.8015002797269701
7,41,0.3316673380811506
7,42,0.5952304577143914
7,43,0.581834854419442
7,44,0.6726291898265996
7,45,0.6495139110848663
7,46,0.4753535049467191
7,47,0.5884450353143607
7,48,0.45499109057617415
7,49,0.11842413439640177
7,50,1.228345734114616
7,51,1.1875201535156532
7,52,-0.43521856124796665
7,53,0.8418587522315457
7,54,0.7874999798697324
7,55,0.59537544042058
7,56,0.6814317598454837
7,57,-0.2528231452288667
7,58,0.5894118817099011
7,59,-2.216278369459231
7,60,0.36776084399600706
7,61,0.9037235552186581
7,62,1.2006432580294157
7,63,0.8120030424629292
7,64,-0.31024209552911314
7,65,-3.6113889899669966
7,66,0.23921423588369525
7,67,0.5109244288045377
7,68,0.3532694909755516
7,69,0.28043617811285726
7,70,0.4376094693912165
7,71,0.4129553501193807
7,72,0.6879632858943804
7,73,0.8791492079799436
7,74,0.5243850334510031
7,75,0.7536846481787309
7,76,0.62546200648829
7,77,-0.8780860360645489
7,78,3.2538917946030255
7,79,0.7910303000907924
7,80,0.37615903123095157
7,81,0.52937221533312
7,82,0.6584245698088838
7,83,0.6504663651770306
7,84,0.7036592304658755
7,85,0.39205062411105457
7,86,1.1105526870434557
7,87,-0.16969409773004124
7,88,0.625697876599179
7,89,-5.710095670177343
7,90,0.6282131333374701
7,91,1.2476197733031937
7,92,0.6867958553859368
7,93,0.0829807144816881
7,94,0.30483716186502524
7,96,-0.3080016342419078
7,97,-1.137436473882977
7,98,0.5126929916305453
7,99,-0.2086093160754078
7,100,0.5238659063289216
7,101,10.844959311695911
7,102,0.3744596258965408
7,103,-0.1449460685227077
7,104,0.7330540655001125
7,105,0.4730628291737526
7,106,0.3254627495990284
7,107,-0.5957673960396173
7,108,-0.8248329009581571
7,109,0.378509932678881
7,110,0.6621082044538362
7,111,0.6307505980741381
7,112,0.09490527107802596
7,113,0.46816535326240777
7,114,0.5606752196690308
7,115,0.5632043047866022
7,116,1.2803158305656224
7,117,0.7425924602675519
7,118,0.39327141779302416
7,119,0.5919631521601456
7,120,0.7609602744409649
7,121,0.6531336088239144
7,122,0.40353868243558144
7,123,0.6881538418304273
7,124,0.4284950584625408
8,1,0.2416957548573214
8,2,0.7543600267063144
8,3,0.6238740914729352
8,4,0.5555290741792535
8,5,0.8197781888556435
8,6,0.8799067253788028
8,7,-0.20682545637937502
8,8,0.6906459891548374
8,9,0.8920200992348236
8,10,-0.0003404731525975877
8,11,1.6851564159608392
8,12,0.7379081807897522
8,13,0.8208509249388918
8,14,0.38884118827082603
8,15,0.7061922857375332
8,16,0.6923518328757216
8,17,7.72453473912679
8,18,0.7133970384339277
8,19,137.79316424542614
8,20,0.46412075692505733
8,21,8.46844194288583
8,22,0.3886150474511666
8,23,1.3957857964325646
8,24,0.5409703354948566
8,25,0.6859443037776793
8,26,0.9078279348691223
8,27,-0.45352390469401044
8,28,0.7155011429269656
8,29,0.5581964878999615
8,30,0.4556808216505793
8,31,-0.5897560604853799
8,32,7.827698761541066
8,33,1.0831297465010017
8,34,0.6672997499437804
8,35,0.9879053474246692
8,36,0.4544101807992476
8,37,649.8230500661738
8,38,0.7252685969803515
8,39,0.8053758339532665
8,40,0.7119781648499377
8,41,0.6289376598275606
8,42,0.5329268428929617
8,43,0.5319814248705174
8,44,0.6809578272527359
8,45,-0.10684645143114478
8,46,0.0288513396044428
8,47,0.7839486176119767
8,48,-0.03639363294822345
8,49,0.837247655263445
8,50,-0.909148213304952
8,51,0.4918345575603908
8,52,-0.3863980183395456
8,53,1.0743457596136168
8,54,0.7748391732964613
8,55,1.3147414657224414
8,56,0.7213004953396872
8,57,0.8561372609956157
8,58,0.7575012609945508
8,59,0.015842129830398195
8,60,-0.052351119271240636
8,61,0.7034941686168333
8,62,1.3273441253620117
8,63,0.4509007232071369
8,64,0.3369577297586509
8,65,0.16454307387022787
8,66,0.09203892835441412
8,67,0.8171113440594887
9,2,-7.109434368306909
9,3,-22.374956244994763
9,4,-2.604573400041622
9,5,94.84650923329036
9,6,-9.633008712577743
9,7,-219.8618887706962
9,8,-9.81785619750774
9,9,-4.344988841224773
9,10,-24.08743613295518
9,11,-0.8014503748877853
9,12,-21.016930948883502
9,13,-12.892870419421044
9,14,60.66553599429482
9,15,30.122758026053926
9,16,-16.820973900503375
9,17,-31.72654975257585
10,1,0.27065640509708166
10,2,0.8283978941858195
10,3,0.6818792425634834
10,4,0.6467241357572369
10,5,87.8192506278793
10,6,0.20561789637206418
10,7,0.015552315479413395
10,8,0.37464963706509297
10,9,-0.241172986581165
10,10,0.3085667612462532
10,11,0.7359521016242151
10,12,1.0237450218407673
10,13,0.16565834592626552
10,14,-1.1105914067160239
10,15,0.8335669524292529
10,16,1.3003252176549822
10,17,1.2346995764775202
10,18,0.45403087817602317
10,19,0.6050121573311518
10,20,0.631227644152948
10,21,0.9430986510241403
10,22,0.1156553436544516
10,23,0.6126931445514032
10,24,0.5069366997359891
10,25,0.8458221005735997
10,26,0.4204682529745874
10,27,0.8109525893709872
10,28,0.9496850405559809
10,29,0.6067474117651159
