state_code,municipality_code,risk_prediction
1,1,-29.55214101961059
1,2,0.31767899772982394
1,3,-0.274588834126058
1,4,1.7997889515305037
1,5,0.8999286605505249
1,6,0.5276589418416464
1,7,-0.2537617891924097
1,8,0.709229078787794
1,9,1.4062635816721736
1,10,0.8980679235383381
1,11,1.327767859301995
2,1,4.188303358209656
2,2,-5.264187011101489
2,3,-1.0682769731232598
2,4,-60.203789325554844
2,5,3.301933849599826
3,1,-2.355021034981637
3,2,-2.517976579892695
3,3,19.3891863916118
3,8,-4.412258329470007
3,9,1.0572558296839318
3,999,0.6565411116747002
4,1,0.16603064909114976
4,2,-22.016005991062272
4,3,-8.654765787535245
4,4,0.25951183222317775
4,5,0.1680977586649764
4,6,-0.08730593366280935
4,7,0.6925611842698628
4,8,0.504607393847747
4,9,-0.07894236367843685
4,10,1.0852568682976003
4,11,-1.0670569424984833
5,1,0.7541979238946461
5,2,2.850110201977662
5,3,1.0120667753515906
5,4,0.4064058566350201
5,5,0.7342335288891059
5,6,-0.20331436535812117
5,7,0.7490412305094719
5,8,0.9120191326663032
5,9,0.6181064541242632
5,10,0.1150827841255478
5,11,0.6306263226999129
5,12,0.8170626294456342
5,13,0.4989143839185183
5,14,0.501747269130503
5,15,0.5923460863515669
5,16,0.6207413673037224
5,17,3.031011934868676
5,18,-6.3934513392066075
5,19,0.48307454568372793
5,20,0.789338537172101
5,21,0.07734341819489159
5,22,1.4414462654263012
5,23,0.7102937860733437
5,24,-0.22423792841674609
5,25,-3.425847869175458
5,26,0.7628636767109919
5,27,0.8317121517125338
5,28,1.577344694514889
5,29,0.22706610100694471
5,30,-40.33707331589123
5,31,0.4155279833726486
5,32,-1.0283475405685227
5,33,-1.2250041821941995
5,34,0.583203654009256
5,35,8.94508459795575
5,36,1.1155694587669782
5,37,0.6243282429326535
5,38,-0.07233061324557054
6,1,0.06891779598059301
6,2,3.193620125888974
6,3,0.7331888306024865
6,4,0.6280682757433169
6,5,0.4055042681601778
6,6,0.3885223635224868
6,7,0.7419190420689401
6,8,0.2001015954785832
6,9,-2.5394923285563222
6,10,-5.45996176777652
7,1,0.5398868007672962
7,2,0.37694816758674526
7,3,0.892807256620033
7,4,0.3546760588337917
7,5,0.30492688625446196
7,6,0.32053219992245874
7,7,0.5490468431124154
7,8,1.1418932582397137
7,9,-0.5160142082102516
7,10,0.8702819101810991
7,11,1.154208191803424
7,12,2.176583620285816
7,13,0.5552326146871587
7,14,0.5454242461482096
7,15,0.00806292789905033
7,16,0.3619162984872051
7,17,-2.0627020681344685
7,18,0.6665318873519823
7,19,-0.8437338244273053
7,20,0.07556950223305013
7,21,0.7813758945976979
7,22,0.4199440246856389
7,23,-0.767391433871252
7,24,0.33939993528228435
7,25,0.8215436412718886
7,26,0.4309383430258389
7,27,0.10221046939226502
7,28,0.7211407783112876
7,29,0.6931565531712336
7,30,0.01947889904847828
7,31,-1.4649780768143268
7,32,0.17692641336176212
7,33,0.6885639636094092
7,34,-0.7887598017027344
7,35,1.3272249293039002
7,36,0.7028382586200235
7,37,0.3119420897869404
7,38,0.12773237761626088
7,39,0.5634225738959671
7,40,-0.9714818085726863
7,41,0.2989806400854832
7,42,0.5952304577143914
7,43,0.581834854419442
7,44,0.6726291898265996
7,45,0.6495139110848663
7,46,0.0810805672643964
7,47,0.5791723763045554
7,48,1.0594872027518287
7,49,0.182381481677162
7,50,1.228345734114616
7,51,0.3399006076954764
7,52,-0.06387736343677684
7,53,0.8418587522315457
7,54,1.1405244275637252
7,55,0.59537544042058
7,56,0.6814317598454837
7,57,-1.0443683104266044
7,58,0.6501029680373981
7,59,-3.996766416690774
7,60,0.4498307924963033
7,61,-0.6384384755500644
7,62,1.2119258299547762
7,63,0.8120030424629292
7,64,0.25362053141218605
7,65,-4.219270403270604
7,66,1.0314674115391127
7,67,0.5109244288045377
7,68,0.8996508796721858
7,69,-0.16396844044372036
7,70,0.4376094693912165
7,71,0.4129553501193807
7,72,0.6879632858943804
7,73,0.8791492079799436
7,74,0.4097136207272088
7,75,0.5623710372799963
7,76,0.5871516756214287
7,77,-0.7979475039747176
7,78,-4.014457816690453
7,79,0.8174799443852442
7,80,0.4422191910106344
7,81,0.4919960742187976
7,82,0.5354329665893114
7,83,0.6504663651770306
7,84,0.7036592304658755
7,85,0.39205062411105457
7,86,1.1105526870434557
7,87,0.07167822745985707
7,88,0.625697876599179
7,89,-42.27849654575175
7,90,0.6282131333374701
7,91,1.235223978163793
7,92,0.8716664378161454
7,93,0.0829807144816881
7,94,0.30483716186502524
7,96,-0.3080016342419078
7,97,-2.5241917492183927
7,98,0.5126929916305453
7,99,-1.7983373759195986
7,100,0.9207916011897496
7,101,-30.620812285152507
7,102,0.41008514600840246
7,103,-0.1449460685227077
7,104,0.7330540655001125
7,105,0.4730628291737526
7,106,-1.2238947760512893
7,107,0.07758383542510694
7,108,-0.004260480259720656
7,109,1.6744666319928445
7,110,0.6621082044538362
7,111,0.6521583347932662
7,112,0.07891819281482852
7,113,0.5629207542056942
7,114,0.5606752196690308
7,115,0.5374129788456429
7,116,1.2803158305656224
7,117,0.6805711734516953
7,118,0.39327141779302416
7,119,0.5919631521601456
7,120,0.7609602744409649
7,121,0.6531336088239144
7,122,0.24583131513830792
7,123,0.6881538418304273
7,124,0.4284950584625408
8,1,0.2416957548573214
8,2,1.2600922339560454
8,3,0.6238740914729352
8,4,12.245224762773285
8,5,0.6339040661236629
8,6,1.1863501167806314
8,7,-0.7089767789570511
8,8,0.6900605816240535
8,9,0.33944638508456004
8,10,-0.46302968157683194
8,11,-1.9200841350272273
8,12,0.8317072435563457
8,13,0.7204356354803336
8,14,0.38884118827082603
8,15,0.7061922857375332
8,16,0.6923518328757216
8,17,2.464033280246439
8,18,0.7133970384339277
8,19,-50.10652901084436
8,20,0.6863208756469487
8,21,2.11345110667589
8,22,0.3886150474511666
8,23,1.0558272687127797
8,24,0.5409703354948566
8,25,0.4382512207371334
