state_code,municipality_code,risk_prediction
1,1,-33.82519361316889
1,2,0.1668876534245198
1,3,-0.274588834126058
1,4,1.7997889515305037
1,5,0.8999286605505249
1,6,0.5276589418416464
1,7,-0.2537617891924097
1,8,0.709229078787794
1,9,1.4062635816721736
1,10,0.8980679235383381
1,11,0.8122289439748304
2,1,6.269403174376224
2,2,-18.69646124174978
2,3,-3.1317673773735692
2,4,54.92407952772231
2,5,8.621211789727553
3,1,-2.355021034981637
3,2,-2.789685553760882
3,3,35.98101806626012
3,8,-4.096964472414528
3,9,1.0572558296839318
3,999,0.6565411116747002
4,1,0.16603064909114976
4,2,-22.092337613816333
4,3,-9.091149768981262
4,4,-0.35025516620675423
4,5,0.1680977586649764
4,6,0.25269796821688933
4,7,1.021330904056391
4,8,0.504607393847747
4,9,-0.07894236367843685
4,10,1.0852568682976003
4,11,-1.0670569424984833
5,1,0.7541979238946461
5,2,8.308585719639284
5,3,1.0120667753515906
5,4,0.4064058566350201
5,5,0.7342335288891059
5,6,-0.20331436535812117
5,7,0.7490412305094719
5,8,0.9120191326663032
5,9,0.6181064541242632
5,10,0.1150827841255478
5,11,0.6306263226999129
5,12,0.8170626294456342
5,13,0.4989143839185183
5,14,0.501747269130503
5,15,0.5923460863515669
5,16,0.6207413673037224
5,17,3.031011934868676
5,18,-6.011170255235152
5,19,0.48307454568372793
5,20,0.789338537172101
5,21,0.07734341819489159
5,22,1.2974423250160123
5,23,0.7102937860733437
5,24,-0.2987045701953875
5,25,0.007447101962570848
5,26,0.7628636767109919
5,27,1.0292192469395116
5,28,1.577344694514889
5,29,0.22706610100694471
5,30,-56.476506444995614
5,31,0.4155279833726486
5,32,-1.0283475405685227
5,33,-1.2250041821941995
5,34,0.583203654009256
5,35,11.19266306603191
5,36,1.1155694587669782
5,37,0.6243282429326535
5,38,-0.07233061324557054
6,1,0.06891779598059301
6,2,7.733627704688029
6,3,0.40134522906408593
6,4,0.6280682757433169
6,5,0.47970718423544745
6,6,0.6714882967972978
6,7,-0.8731380525761858
6,8,0.26853967376971505
6,9,-2.5394923285563222
6,10,-5.874754366832085
7,1,0.5398868007672962
7,2,0.37694816758674526
7,3,0.892807256620033
7,4,0.3546760588337917
7,5,0.3785754001860496
7,6,0.32053219992245874
7,7,0.5490468431124154
7,8,1.1418932582397137
7,9,-0.576700679126019
7,10,0.8702819101810991
7,11,1.154208191803424
7,12,1.1955148868023864
7,13,0.5581950958238135
7,14,0.5454242461482096
7,15,0.00806292789905033
7,16,0.3619162984872051
7,17,-2.0627020681344685
7,18,0.6665318873519823
7,19,-0.8437338244273053
7,20,0.07556950223305013
7,21,0.7813758945976979
7,22,0.4199440246856389
7,23,-0.767391433871252
7,24,0.33939993528228435
7,25,0.8215436412718886
7,26,0.4309383430258389
7,27,-0.6825984398333061
7,28,0.7211407783112876
7,29,0.6931565531712336
7,30,0.01947889904847828
7,31,-1.4649780768143268
7,32,0.17692641336176212
7,33,0.6885639636094092
7,34,-0.7887598017027344
7,35,1.3272249293039002
7,36,0.7028382586200235
7,37,0.3119420897869404
7,38,0.12773237761626088
7,39,0.5634225738959671
7,40,-0.866549160025945
7,41,0.2989806400854832
7,42,0.5952304577143914
7,43,0.581834854419442
7,44,0.6726291898265996
7,45,0.6495139110848663
7,46,-0.0456678353779091
7,47,0.5791723763045554
7,48,0.28295638381966737
7,49,0.182381481677162
7,50,1.228345734114616
7,51,0.5421010328267525
7,52,-0.06387736343677684
7,53,0.8418587522315457
7,54,1.1405244275637252
7,55,0.59537544042058
7,56,0.6814317598454837
7,57,-1.0443683104266044
7,58,0.6501029680373981
7,59,-3.104952503267258
7,60,0.4498307924963033
7,61,-0.6384384755500644
7,62,1.0555577637585445
7,63,0.8120030424629292
7,64,0.25362053141218605
7,65,-3.091867027027998
7,66,1.0314674115391127
7,67,0.5109244288045377
7,68,0.5657649790255569
7,69,-0.16396844044372036
7,70,0.4376094693912165
7,71,0.4129553501193807
7,72,0.6879632858943804
7,73,0.8791492079799436
7,74,0.4083734842087244
7,75,0.5623710372799963
7,76,0.5871516756214287
7,77,-0.7979475039747176
7,78,-4.095652494545458
7,79,0.8174799443852442
7,80,0.4422191910106344
7,81,0.4919960742187976
7,82,0.5354329665893114
7,83,0.6504663651770306
7,84,0.7036592304658755
7,85,0.39205062411105457
7,86,1.1105526870434557
7,87,0.07167822745985707
7,88,0.625697876599179
7,89,-30.620096623336558
7,90,0.6282131333374701
7,91,1.235223978163793
7,92,0.8716664378161454
7,93,0.0829807144816881
7,94,0.30483716186502524
7,96,-0.3080016342419078
7,97,-2.375118403379338
7,98,0.5126929916305453
7,99,-1.7983373759195986
7,100,0.9207916011897496
7,101,-24.953759597528304
7,102,0.41008514600840246
7,103,-0.1449460685227077
7,104,0.7330540655001125
7,105,0.4730628291737526
7,106,-1.2238947760512893
7,107,0.07758383542510694
7,108,-0.6498297341977336
7,109,1.6744666319928445
7,110,0.6621082044538362
7,111,0.6521583347932662
7,112,0.07891819281482852
7,113,0.46816535326240777
7,114,0.5606752196690308
7,115,0.5374129788456429
7,116,1.2803158305656224
7,117,0.6805711734516953
7,118,0.39327141779302416
7,119,0.5919631521601456
7,120,0.7609602744409649
7,121,0.6531336088239144
7,122,0.24583131513830792
7,123,0.6881538418304273
7,124,0.4284950584625408
8,1,0.2416957548573214
8,2,1.2600922339560454
8,3,0.6238740914729352
8,4,-0.05171197795619154
8,5,1.2602110417784598
8,6,1.1863501167806314
8,7,-0.7089767789570511
8,8,0.6900605816240535
8,9,0.33944638508456004
8,10,-0.46302968157683194
8,11,-1.4952523228639214
8,12,0.8317072435563457
8,13,0.7204356354803336
8,14,0.38884118827082603
8,15,0.7061922857375332
8,16,0.6923518328757216
8,17,-0.2073347146486582
8,18,0.7133970384339277
8,19,-16.911515699383603
8,20,0.46412075692505733
8,21,1.298702565903904
8,22,0.3886150474511666
8,23,1.0558272687127797
8,24,0.5409703354948566
8,25,0.5170233218236
8,26,0.9078279348691223
8,27,-0.01221675275075955
8,28,0.7155011429269656
8,29,0.40449140329694594
8,30,0.38947194929274664
8,31,-0.9253123724888593
8,32,3.26624805724139
8,33,1.0831297465010017
8,34,0.6574869023010775
8,35,1.0221254057072218
8,36,1.496411984173173
8,37,131.60261590353235
8,38,0.7252685969803515
8,39,0.7802596580531652
8,40,0.2883768462504308
8,41,0.6289376598275606
8,42,0.5329268428929617
8,43,0.5319814248705174
8,44,0.6809578272527359
8,45,0.26910273347667596
8,46,0.0288513396044428
8,47,0.7839486176119767
8,48,0.11633535676795442
8,49,0.837247655263445
8,50,3.726359610096125
8,51,0.2555172019353737
8,52,-0.6703159669937554
8,53,1.0743457596136168
8,54,0.7748391732964613
8,55,1.3147414657224414
8,56,0.7213004953396872
8,57,0.8216738777955348
8,58,0.7575012609945508
8,59,0.022188442080929197
8,60,-0.052351119271240636
8,61,0.7034941686168333
8,62,0.7870691154024934
8,63,0.4509007232071369
8,64,0.3369577297586509
8,65,0.20012663709851547
8,66,0.41008514600840246
8,67,0.8171113440594887
9,2,-15.649900818708076
9,3,-4.711398381073876
9,4,-8.566265994748678
9,5,235.5116524190839
9,6,-37.29101910397979
9,7,-451.8805873133222
9,8,-24.798700937871317
9,9,-15.578479390057412
9,10,-82.59802886998823
9,11,-12.858512835018308
9,12,-91.02498239382847
9,13,-25.006786652216096
9,14,-78.18882633445023
9,15,-57.29737442288918
9,16,-32.1418897013554
9,17,-55.90597189599785
10,1,0.27065640509708166
10,2,0.7429818570880685
10,3,0.6818792425634834
10,4,0.6467241357572369
10,5,-21.251794240928884
10,6,0.3008378049102436
10,7,6.5015497973094485
10,8,1.0903958902272388
10,9,-0.2063088255309474
10,10,0.3085667612462532
10,11,0.7359521016242151
10,12,-2.0562028445299743
10,13,1.4272990131588883
10,14,-1.0880939752304106
10,15,0.8335669524292529
10,16,1.2712242165951175
10,17,1.2346995764775202
10,18,0.45403087817602317
10,19,0.6073059284113269
10,20,0.631227644152948
10,21,0.9430986510241403
10,22,0.1156553436544516
10,23,0.07168064227620258
10,24,0.5069366997359891
10,25,0.8458221005735997
10,26,0.3829186813704293
10,27,0.7172181288906345
10,28,0.9496850405559809
10,29,0.6067474117651159
10,30,0.7023203107906514
10,31,0.5158805950881773
10,32,1.9938118724600422
10,33,0.4857028458853342
10,34,0.789128516703305
10,35,0.6263472518330578
10,36,0.898697711052598
10,37,0.5362299927652259
10,38,1.2552300181307101
10,39,0.24748387649135262
11,1,-1.291914556821575
11,2,-1.7424797135262715
11,3,-6.774071877063684
11,4,-0.2543784955548174
11,5,1.5744533931829556
11,6,0.5978680130846876
11,7,-4.05063195943341
11,8,-0.03356820355058401
11,9,-0.1002156160000046
11,10,0.39298286635743973
11,11,-0.5476700256752995
11,12,0.5664599786079001
11,13,0.40059162273208904
11,14,-3.38806295249658
11,15,-4.664264267671673
11,16,0.40818976910934907
11,17,-5.570087048963492
11,18,-0.14608683909604475
11,19,-0.5191195701249578
11,20,5.681536164765905
11,21,-1.7235150726010433
11,22,1.4880638856848156
11,23,-10.943194476976428
11,24,0.7969965832977617
11,25,1.4752007854371556
11,26,-0.5552725325387113
11,27,-0.4175486893254802
11,28,-1.9820255387024832
11,29,0.038194590493971614
11,30,-0.4663098891271617
11,31,0.1641350226468309
